Timestamp,What is your gender,What is your primary sexual/romantic preference,What is your Major/Master's/PhD,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability
3/24/2023 17:06,Woman,Woman,Biomedical Engineering,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,No,,,No,,,Yes,7,7,No,,,Yes,2,2,No,,,No,,,No,,,No,,,Yes,7,7,No,,,No,,,No,,,No,,,Yes,,,No,,,No,,,Yes,6,7,No,,,No,,
3/24/2023 17:09,Woman,Woman,Mechanical Engineering,Yes,1,2,Yes,4,3,Yes,6,7,Yes,4,5,Yes,7,6,Yes,8,9,Yes,4,2,Yes,9,10,Yes,7,6,Yes,9,7,Yes,8,7,No,,,Yes,10,8,Yes,8,9,Yes,8,8,Yes,8,7,Yes,6,9,Yes,6,6,Yes,5,6,Yes,4,9,Yes,8,9,Yes,4,7,No,,,Yes,9,8,Yes,3,4,Yes,5,2,Yes,6,4,Yes,2,1,Yes,3,2,Yes,1,1,Yes,7,5,Yes,7,8,Yes,8,7,Yes,7,8,Yes,4,4,Yes,5,7,No,,,Yes,4,3,Yes,2,1,Yes,7,8,Yes,7,6,Yes,3,2,Yes,4,5,Yes,4,5,Yes,9,9,Yes,9,7,Yes,7,6,Yes,7,5,Yes,9,5,No,,,Yes,6,7,Yes,4,6,Yes,7,4,No,,,Yes,6,8,Yes,8,9,Yes,4,6,No,,,Yes,7,8,,,,Yes,4,4,Yes,9,8,Yes,7,8,Yes,9,8,Yes,3,2,Yes,5,5,Yes,6,3,Yes,7,5,Yes,9,9,Yes,6,8,Yes,4,6,Yes,7,6,No,,,Yes,6,4,Yes,4,3,Yes,7,9,Yes,4,5,Yes,9,9,Yes,9,10,Yes,5,5
3/24/2023 17:13,Woman,Man,Aeronautical Engineering,No,5,5,Yes,1,2,Yes,1,1,Yes,1,1,No,1,1,Yes,10,10,No,5,5,No,10,7,Yes,1,3,Yes,7,7,No,3,3,No,1,1,No,1,10,Yes,5,4,No,5,6,Yes,1,1,Yes,10,10,Yes,1,3,Yes,1,1,Yes,10,10,No,6,4,Yes,1,1,No,7,9,No,7,4,Yes,3,3,No,5,4,No,3,3,No,1,1,No,1,1,Yes,1,1,No,1,1,No,1,1,No,,1,No,1,1,No,1,1,Yes,1,1,No,5,2,Yes,,,Yes,1,1,Yes,4,4,No,1,1,Yes,3,3,No,,,No,,,No,,,Yes,4,3,No,1,1,Yes,1,1,Yes,1,1,No,1,1,No,1,1,No,1,1,No,1,1,Yes,1,1,Yes,1,1,Yes,2,1,No,2,1,Yes,10,10,No,1,1,,,,Yes,1,1,Yes,7,7,Yes,2,2,Yes,1,1,Yes,1,1,No,5,5,Yes,1,1,Yes,10,10,Yes,10,10,Yes,5,5,No,6,6,Yes,1,1,Yes,10,10,Yes,3,2,Yes,1,1,Yes,1,1,Yes,1,1,Yes,10,10,Yes,5,5,Yes,10,10
3/24/2023 17:18,Woman,Bi-Sexual,Mechanical Engineering,Yes,9,9,No,,,Yes,10,1,No,,,No,,,Yes,10,10,Yes,4,6,Yes,2,6,Yes,1,1,Yes,3,1,No,,,No,,,Yes,7,9,Yes,10,10,No,,,Yes,10,7,Yes,10,10,No,,,No,,,Yes,10,10,Yes,10,10,Yes,10,7,No,,,No,,,Yes,10,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,Yes,10,10,No,,,Yes,1,10,Yes,7,9,No,,,Yes,7,4,Yes,8,9,No,,,No,,,Yes,5,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,10,Yes,8,10,No,,,No,,,Yes,6,5,,,,Yes,4,2,Yes,10,5,No,,,No,,,No,,,Yes,4,2,No,,,Yes,7,7,Yes,10,10,Yes,8,9,Yes,7,8,No,,,Yes,10,10,No,,,Yes,10,6,No,,,No,,,Yes,10,10,No,,,Yes,10,10
3/24/2023 17:20,Man,Woman,Computer and Systems Engineering,Yes,6,4,Yes,7,5,No,,,Yes,9,6,No,,,Yes,7,7,Yes,9,10,Yes,7,9,Yes,10,8,Yes,7,5,No,,,Yes,8,6,Yes,9,9,No,,,Yes,9,9,Yes,9,9,Yes,10,10,No,,,Yes,7,4,Yes,9,9,No,,,No,,,No,,,No,,,Yes,9,8,Yes,8,10,No,,,Yes,7,,No,,,Yes,7,9,Yes,5,9,No,,,Yes,8,6,Yes,10,8,Yes,7,10,No,,,No,,,No,,,Yes,8,9,Yes,9,7,Yes,6,5,Yes,9,10,Yes,7,10,No,,,No,,,Yes,9,4,No,,,Yes,7,10,Yes,10,10,No,,,Yes,7,7,No,,,No,,,Yes,8,7,Yes,9,8,No,,,No,,,Yes,6,5,No,,,,,,Yes,6,8,Yes,10,10,Yes,7,9,Yes,10,9,Yes,4,2,No,,,Yes,5,3,Yes,10,10,Yes,10,10,Yes,6,8,Yes,9,10,Yes,9,5,No,,,Yes,5,2,Yes,6,4,Yes,6,10,No,,,Yes,10,10,No,,,Yes,10,10
3/24/2023 17:26,Woman,Bi-Sexual,Applied Mathematics,No,,,No,,,No,,,No,,,No,,,Yes,8,5,Yes,6,5,Yes,5,7,No,,,Yes,6,3,No,,,No,,,Yes,9,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,9,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,5,2,No,,,No,,,No,,,No,,,Yes,8,4,No,,,No,,,No,,,Yes,6,7,No,,,No,,,No,,,Yes,8,7,,,,Yes,7,1,Yes,9,8,Yes,6,10,Yes,5,1,No,,,Yes,7,2,No,,,Yes,8,9,Yes,6,10,No,,,No,,,Yes,7,4,No,,,No,,,No,,,Yes,4,2,No,,,Yes,10,9,No,,,Yes,9,7
3/24/2023 18:22,Man,Woman,Computer Science,Yes,5,8,No,,,No,,,No,,,Yes,8,8,No,,,Yes,10,10,Yes,5,,No,,,Yes,5,5,No,,,No,,,Yes,10,9,No,,,No,,,Yes,3,2,No,,,No,,,No,,,Yes,5,7,No,,,Yes,6,6,No,,,No,,,Yes,9,6,No,,,No,,,No,,,No,,,Yes,4,,No,,,No,,,No,,,Yes,3,3,Yes,9,9,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,6,No,,,No,,,No,,,Yes,7,2,No,,,Yes,1,1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,Yes,7,3,,,,Yes,3,2,Yes,10,10,Yes,8,9,Yes,8,6,Yes,1,1,Yes,6,7,Yes,8,5,Yes,6,9,Yes,10,10,Yes,8,9,No,,,Yes,5,8,Yes,7,7,Yes,7,9,Yes,3,3,Yes,5,9,No,,,Yes,10,10,Yes,7,10,Yes,10,10
3/24/2023 18:53,Woman,Man,Biomedical Engineering,Yes,6,6,No,,,No,,,No,,,No,,,Yes,1,1,Yes,10,10,Yes,8,8,Yes,5,4,Yes,1,1,No,,,No,,,Yes,9,9,Yes,2,2,No,,,Yes,1,1,Yes,7,6,Yes,9,8,Yes,9,10,Yes,4,7,No,,,Yes,5,4,No,,,Yes,1,1,Yes,6,5,No,,,No,,,Yes,1,1,Yes,1,1,Yes,10,10,Yes,10,7,Yes,10,6,Yes,2,2,Yes,1,1,Yes,8,8,Yes,7,7,No,,,No,,,Yes,8,6,Yes,3,1,Yes,8,10,Yes,10,10,Yes,8,7,Yes,10,10,Yes,10,10,Yes,1,1,No,,,Yes,1,1,Yes,10,8,No,,,Yes,10,10,Yes,10,7,Yes,8,8,Yes,7,6,Yes,1,1,Yes,1,1,No,,,Yes,1,1,Yes,8,6,,,,Yes,8,1,Yes,10,10,Yes,10,10,Yes,4,7,Yes,1,1,Yes,1,4,Yes,5,4,Yes,6,4,Yes,10,10,Yes,10,10,Yes,9,10,Yes,5,6,Yes,7,7,Yes,10,10,Yes,3,3,Yes,10,6,Yes,7,1,Yes,10,10,Yes,10,10,Yes,10,10
3/24/2023 18:55,Woman,Man,Environmental Engineering,Yes,7,8,No,,,No,,,No,,,No,,,Yes,5,5,Yes,3,3,Yes,5,3,Yes,8,6,No,,,No,,,No,,,Yes,4,4,No,,,No,,,Yes,10,6,No,,,No,,,No,,,Yes,6,6,No,,,No,,,No,,,No,,,Yes,2,2,Yes,7,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,6,No,,,No,,,Yes,2,1,Yes,1,1,No,,,Yes,9,7,Yes,6,4,Yes,6,6,Yes,1,1,No,,,No,,,No,,,Yes,1,1,No,,,No,,,Yes,6,6,Yes,7,4,,,,Yes,8,7,No,,,No,,,No,,,Yes,1,1,Yes,1,1,No,,,No,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,Yes,3,3,No,,,No,,,Yes,7,6,No,,,Yes,7,7
3/24/2023 19:04,Woman,Man,Civil Engineering,Yes,6,3,No,,,No,,,No,,,No,,,Yes,2,1,Yes,4,3,Yes,5,5,Yes,8,10,Yes,3,1,No,,,No,,,Yes,5,5,Yes,1,1,No,,,Yes,6,3,No,,,No,,,No,,,Yes,5,3,No,,,Yes,3,3,No,,,Yes,5,4,No,,,No,,,No,,,No,,,No,,,Yes,3,3,No,,,No,,,No,,,Yes,1,1,Yes,1,1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,3,1,No,,,Yes,2,1,No,,,No,,,No,,,No,,,Yes,1,1,No,,,No,,,No,,,Yes,1,1,No,,,No,,,Yes,6,2,Yes,7,2,,,,Yes,7,5,Yes,7,6,Yes,5,5,Yes,5,4,Yes,3,5,Yes,2,2,Yes,5,7,Yes,5,5,Yes,5,7,Yes,6,4,Yes,5,4,Yes,4,2,No,,,Yes,6,1,Yes,1,1,No,,,Yes,5,3,Yes,9,7,No,,,No,,
3/24/2023 19:28,Man,Woman,Aeronautical Engineering,Yes,8,6,No,,,No,,,No,,,No,,,Yes,10,10,Yes,7,6,No,,,Yes,8,7,Yes,9,9,No,,,No,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,Yes,10,9,Yes,8,6,No,,,Yes,6,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,9,9,Yes,7,6,No,,,No,,,No,,,No,,,Yes,7,5,No,,,No,,,No,,,Yes,5,4,No,,,No,,,No,,,Yes,10,10,,,,Yes,7,3,Yes,8,8,Yes,8,8,Yes,9,4,Yes,4,2,Yes,6,6,Yes,6,3,Yes,7,8,Yes,8,8,Yes,10,10,Yes,7,7,Yes,3,2,No,,,No,,,Yes,2,1,No,,,No,,,Yes,10,10,No,,,Yes,10,10
3/24/2023 19:34,Woman,Man,Architecture,Yes,8,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,5,7,Yes,10,7,Yes,9,8,Yes,7,5,No,,,Yes,6,4,Yes,8,6,Yes,10,8,Yes,10,10,Yes,7,7,Yes,7,8,No,,,Yes,7,7,No,,,No,,,No,,,No,,,Yes,10,10,No,,,Yes,9,8
3/24/2023 19:40,Man,Man,Aeronautical Engineering,Yes,6,3,No,4,4,No,3,3,Yes,5,4,No,1,1,Yes,10,10,Yes,5,6,Yes,7,3,Yes,10,7,Yes,5,5,No,1,1,Yes,5,5,Yes,7,6,No,1,1,No,2,1,Yes,4,4,Yes,6,4,Yes,3,7,Yes,4,2,Yes,9,9,Yes,6,5,Yes,10,10,Yes,1,1,Yes,4,3,Yes,7,7,Yes,4,8,Yes,5,5,No,3,4,Yes,1,1,Yes,5,5,Yes,9,9,Yes,6,4,Yes,8,7,Yes,9,9,Yes,7,8,Yes,1,1,Yes,1,1,Yes,5,4,Yes,1,1,Yes,8,8,Yes,6,5,Yes,8,8,Yes,5,4,Yes,8,9,Yes,8,6,Yes,1,1,No,1,1,Yes,4,4,Yes,1,1,No,1,1,Yes,7,9,Yes,8,8,Yes,5,5,No,5,4,Yes,7,7,Yes,7,7,No,1,1,Yes,4,6,Yes,10,10,,,,Yes,3,3,Yes,9,9,Yes,10,10,Yes,7,5,Yes,1,1,Yes,5,5,Yes,8,3,Yes,7,7,Yes,10,10,Yes,7,4,Yes,8,8,Yes,10,10,Yes,10,10,Yes,9,9,Yes,1,1,Yes,5,7,Yes,9,4,Yes,9,9,Yes,10,10,Yes,8,9
3/24/2023 19:48,Woman,Man,Civil Engineering,Yes,8,4,Yes,8,1,No,,,No,,,No,,,Yes,10,10,Yes,10,9,Yes,9,8,Yes,5,2,Yes,9,8,No,,,No,,,Yes,10,10,Yes,2,1,Yes,2,1,Yes,6,2,Yes,1,1,No,,,No,,,Yes,10,8,No,,,No,,,No,,,Yes,9,5,No,,,Yes,4,1,Yes,3,1,No,,,No,,,No,,,Yes,4,1,No,,,No,,,No,,,No,,,Yes,1,1,Yes,1,1,Yes,3,1,Yes,1,1,Yes,10,9,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,No,,,Yes,9,2,Yes,10,6,Yes,10,10,Yes,7,6,Yes,7,5,No,,,No,,,Yes,8,7,Yes,9,10,No,,,Yes,10,4,Yes,3,2,,,,Yes,3,1,Yes,10,10,Yes,10,10,Yes,5,5,Yes,1,1,Yes,2,2,Yes,1,1,No,,,No,,,Yes,9,10,Yes,2,2,No,,,Yes,10,10,No,,,No,,,No,,,No,,,Yes,9,8,Yes,10,10,No,,
3/24/2023 20:10,Man,Woman,Aeronautical Engineering,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,No,,,Yes,9,9,Yes,8,7,Yes,8,7,Yes,6,4,Yes,5,5,Yes,6,3,Yes,8,10,Yes,10,10,Yes,8,10,Yes,8,10,Yes,7,7,Yes,8,10,Yes,7,7,Yes,5,5,Yes,10,10,Yes,8,8,Yes,10,10,Yes,10,10,Yes,10,10
3/24/2023 20:17,Man,Man,Aeronautical Engineering,Yes,5,2,Yes,6,1,Yes,2,1,Yes,2,2,Yes,1,1,Yes,10,10,Yes,7,7,Yes,6,7,Yes,4,5,Yes,9,1,Yes,2,1,Yes,3,3,Yes,9,2,Yes,4,2,Yes,4,4,Yes,4,1,Yes,1,1,Yes,3,1,Yes,1,1,Yes,10,10,Yes,4,5,Yes,10,1,Yes,2,1,Yes,10,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,10,Yes,1,1,Yes,1,9,Yes,1,1,Yes,1,7,Yes,1,10,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,5,1,Yes,8,7,Yes,8,8,Yes,10,8,Yes,4,4,Yes,9,1,Yes,1,1,Yes,1,4,Yes,3,3,Yes,6,1,Yes,9,1,Yes,9,4,Yes,1,1,Yes,1,1,Yes,6,6,Yes,7,7,Yes,1,1,Yes,1,1,Yes,10,1,,,,Yes,1,1,Yes,5,1,Yes,10,10,Yes,10,10,Yes,1,1,Yes,6,7,Yes,9,1,Yes,6,9,Yes,10,10,Yes,9,7,Yes,1,6,Yes,8,1,Yes,10,10,Yes,6,1,Yes,1,1,Yes,10,10,Yes,7,1,Yes,10,10,Yes,10,10,Yes,10,10
3/24/2023 20:46,Man,Woman,Information Technology,Yes,8,6,Yes,,,No,,,No,,,No,,,Yes,4,5,Yes,7,5,Yes,7,7,Yes,10,10,Yes,10,10,No,,,No,,,Yes,6,7,No,,,No,,,Yes,5,8,No,,,No,,,No,,,Yes,5,5,No,,,Yes,8,3,No,,,No,,,Yes,7,8,Yes,8,9,No,,,No,,,No,,,Yes,3,2,No,,,Yes,9,9,No,,,Yes,1,1,Yes,1,1,No,,,No,,,No,,,No,,,Yes,4,6,No,,,Yes,7,7,No,,,No,,,No,,,Yes,1,1,No,,,Yes,6,7,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,8,Yes,1,1,,,,Yes,8,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,1,1,No,,,No,,,No,,,No,,,No,,,Yes,10,10,No,,,No,,
3/24/2023 21:00,Woman,Woman,Biochemistry and Biophysics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,4,5,No,,,Yes,7,5,No,,,No,,,No,,,No,,,No,,,Yes,8,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
3/24/2023 22:25,Man,None,Mathematics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,,No,,,No,,,No,,,No,,,No,,,Yes,4,,No,,,No,,,Yes,1,,No,,,Yes,10,,Yes,9,,No,,,No,,,Yes,2,,Yes,2,,No,,,Yes,3,,No,,,,,,Yes,2,,No,,,No,,,Yes,2,,Yes,1,,No,,,Yes,2,,No,,,No,,,Yes,6,,No,,,Yes,10,,Yes,10,,No,,,Yes,1,,Yes,1,,Yes,2,,Yes,4,,No,,,Yes,6,
3/25/2023 10:13,Man,Woman,Aeronautical Engineering,No,6,6,No,,,No,,,No,,,No,,,Yes,7,4,No,,,No,,,Yes,7,,Yes,3,1,No,,,No,,,Yes,7,5,Yes,8,6,No,,,Yes,5,3,No,,,Yes,4,,Yes,6,4,Yes,4,2,No,,,No,,,No,,,No,,,Yes,6,4,No,,,No,,,No,,,No,,,Yes,3,1,No,,,No,,,No,,,Yes,6,5,No,,,Yes,4,3,Yes,5,3,No,,,No,,,Yes,6,7,No,,,No,,,No,,,No,,,No,,,Yes,3,1,No,,,No,,,No,,,No,,,Yes,6,5,No,,,No,,,No,,,Yes,7,7,No,,,No,,,No,,,No,,,,,,Yes,3,1,Yes,9,8,Yes,9,10,Yes,5,3,Yes,1,1,Yes,6,3,No,,,Yes,4,4,Yes,9,10,Yes,8,7,Yes,4,3,Yes,4,1,Yes,8,9,No,,,Yes,1,1,No,,,No,,,Yes,10,10,Yes,8,10,Yes,6,6
3/25/2023 16:07,Woman,Non-Binary,Computer Science,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,10,No,,,Yes,5,5,Yes,1,10,No,10,1,Yes,5,3,No,,,No,,,Yes,4,3,No,,,No,,,Yes,1,10,Yes,5,9,No,,,No,,,Yes,3,2,No,,,No,6,7,No,,,No,,,Yes,8,9,Yes,8,9,Yes,8,9,No,3,8,No,,,No,,,Yes,4,7,Yes,3,6,No,,,Yes,10,10,Yes,1,1,Yes,2,5,Yes,2,5,No,,,Yes,1,10,No,,,No,,,No,,,No,,,No,,,No,,,Yes,1,1,No,,,No,,,Yes,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,1,2,,,,Yes,1,1,Yes,10,9,No,,,Yes,1,1,Yes,1,1,Yes,8,10,Yes,1,10,Yes,4,10,No,5,5,No,,,Yes,1,10,Yes,1,1,No,,,Yes,2,1,Yes,1,1,Yes,3,9,Yes,1,9,Yes,8,7,No,,,No,,
3/25/2023 18:13,Man,Man,Computer Science,Yes,8,5,No,,,No,,,No,,,No,,,Yes,8,8,Yes,5,5,Yes,4,4,Yes,7,5,Yes,7,5,No,,,No,,,Yes,6,4,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,Yes,5,3,Yes,6,2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,3,3,No,,,No,,,No,,,No,,,No,,,Yes,6,2,No,,,No,,,Yes,3,3,No,,,Yes,5,1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,1,1,,,,Yes,9,9,Yes,8,6,No,5,,No,,,Yes,3,2,Yes,5,7,Yes,2,1,Yes,9,9,Yes,9,9,Yes,7,7,Yes,8,9,Yes,4,3,No,,,No,,,No,,,Yes,1,1,Yes,3,3,Yes,9,9,No,,,Yes,8,8
3/25/2023 18:20,Woman,Man,Materials Engineering,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,,Yes,8,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,Yes,8,,No,,,No,,,No,,,No,,,Yes,8,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,5,No,,,No,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,5,1,Yes,8,8,Yes,8,8,Yes,8,8,No,,,No,,,No,,,Yes,9,9,Yes,10,10,Yes,8,8,Yes,8,8,Yes,5,5,Yes,10,10,Yes,9,9,Yes,3,3,No,,,No,,,Yes,10,10,No,,,Yes,10,10
3/25/2023 18:23,Man,Woman,Computer Science,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,Yes,10,10,Yes,10,10,No,,,Yes,10,10,No,,,Yes,8,6,No,,,No,,,No,,,No,,,Yes,10,10,Yes,10,10,No,,,Yes,8,8,No,,,No,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,Yes,10,10,No,,,No,,,No,,,No,,,Yes,10,10,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,,,,No,,,Yes,10,10,Yes,9,8,Yes,10,10,No,,,No,,,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,No,,,No,,,No,,,Yes,10,10,No,,,Yes,10,10,No,,,Yes,10,10
3/25/2023 18:30,Man,Woman,Mechanical Engineering,Yes,6,3,No,,,No,,,No,,,No,,,Yes,8,5,Yes,8,6,No,,,Yes,1,1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,6,No,,,No,,,No,,,Yes,8,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,3,No,,,No,,,No,,,No,,,Yes,7,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,7,5,Yes,7,7,Yes,8,6,Yes,5,5,No,,,Yes,4,4,No,,,Yes,7,7,Yes,8,8,Yes,8,5,No,,,Yes,6,5,No,,,No,,,Yes,4,4,Yes,7,4,No,,,Yes,7,5,No,,,No,,
